poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst
B2094750D564A7F54299,东上金地,开发区石家庄经济技术开发区岗上桥头直行200米路东,114.696665,38.045658,0311,住宅区,0,0,小区
B2094753DA6EA5F94693,学苑路69号,学苑路与昆仑大街西北角,114.61916,38.014186,0311,住宅区,0,0,小区
B2094750D569ABFB459D,东城国际广场,天山大街与淮河路交叉口西北角,114.60754,38.041391,0311,住宅区,3,2,小区
B2094750D569AAF4489D,新城,开发区太行大街与和平路交叉口北行800米,114.635454,38.048336,0311,住宅区,0,0,小区
B2094753DA6EA3F5489D,天山阳光印象,天山大街与槐南路交口,114.607701,38.024481,0311,住宅区,0,0,小区
B2094753DA6EA2FC409B,金石公寓,黄河大道141号,114.616113,38.046469,0311,住宅区,0,0,小区
B2094753DA6EA2FC409D,卓达星辰银座,长江大道158号,114.63212,38.037124,0311,住宅区,0,0,小区
B2094753DA6EA2FC449A,岗上新村,开发区外国语职业学院西侧,114.685013,38.046021,0311,住宅区,0,0,小区
B2094753DA6EA2FC459F,凝瑞苑,东三环炼油厂生活区三环入口处,114.678597,37.994945,0311,住宅区,0,0,小区
B2094753DA6EA2FD4692,美新公寓,和平路619号与秦岭大街交叉口,114.628301,38.048581,0311,住宅区,0,0,小区
B2094753DA6EA2F8459B,湘江花苑,裕华区湘江道150号,114.628311,38.0318,0311,住宅区,0,0,小区
B2094753DA6EA2F84792,天瑞福地,星辰广场东南方向,114.652033,38.034538,0311,住宅区,0,0,小区
B2094753DA6EA2F9409A,三环新城,岗邱路与石炼北路交口,114.684734,38.011481,0311,住宅区,0,0,小区
B2094753DA6EA2F9409C,东城郦景,区东三环高架桥西侧,114.67113,38.053346,0311,住宅区,0,0,小区
B2094753DA6EA2F9419C,博仕名筑,天山大街199号,114.609461,38.025698,0311,住宅区,0,0,小区
B2094753DA6EA2F94393,大有东苑,炼北路与岗邱路交口,114.678233,38.033743,0311,住宅区,0,0,小区
B2094753DA6EA2F9469C,天山水榭花都,珠峰大街218号,114.602337,38.026433,0311,住宅区,3,3,小区
B2094753DA6EA2F94992,丽景沁园,良村岗上村,114.645875,38.047348,0311,住宅区,1,0,小区
B2094753DA6EA2FA429B,香槟小郡,珠江大道与秦岭大街交口,114.609375,38.024701,0311,住宅区,0,0,小区
B2094753DA6EA2FB419D,康乐公寓,杨子路西头路北,114.690485,38.046672,0311,住宅区,0,0,小区
B2094753DA6EA2FB4793,旭丰惬意空间,扬子路6号,114.680378,38.028538,0311,住宅区,0,0,小区
B2094753DA6EA2F44599,春龙大厦,长江大道13号,114.605545,38.037943,0311,住宅区,0,0,小区
B2094753DA6EA2F4489A,卓达星河国际,长江大道158号,114.623408,38.03834,0311,住宅区,0,0,小区
B2094753DA6EA2F44993,水榭花都别墅,珠峰大街与槐安路交叉口,114.594548,38.023873,0311,住宅区,12,4,小区
B2094753DA6EA2F5439F,弘达眀尚,槐安路与京珠高速交叉口,114.594054,38.022571,0311,住宅区,0,0,小区
B2094753DA6EA1FE4598,炼油厂一区,邱头镇邱头村,114.66774,37.983547,0311,住宅区,0,0,小区
B2094753DA6EA1FE4992,卓达星辰一号,长江大道158号,114.655166,38.038222,0311,住宅区,1,0,小区
B2094753DA6EA1F8419E,润达小区,石炼佳园院内,114.687653,37.990751,0311,住宅区,0,0,小区
B2094753DA6EA1F8419D,百合大厦,开发区黄河大道与天山大街交叉口北行100米路东,114.608528,38.048507,0311,住宅区,0,0,小区
B2094753DA6EA1F8429A,怡景园,万泉道与秦岭大街交口,114.630114,38.017212,0311,住宅区,0,0,小区
B2094753DA6EA1F84299,好家园,东北部湘江道169号,114.633086,38.034555,0311,住宅区,0,0,小区
B2094750D56BA1FC4998,想象国际,珠峰大街与珠江大道交口东北角,114.604847,38.024566,0311,住宅区,2,3,小区
B2094750D56BA7FA419B,柠檬郡,中山东路与天山大街交叉口北行1000米(路西),114.607186,38.045354,0311,住宅区,1,1,小区
B2094750D56BA7FA4499,珠峰国际花园三期,珠峰大街与湘江道交叉口南行100米路西,114.599934,38.030177,0311,住宅区,1,0,小区
B2094750D56BA6F44199,辰溪苑,天山大街与南二环东沿线交口西南,114.60892,38.006037,0311,住宅区,0,0,小区
B2094750D56BABF94892,德隆品苑,创业路(湘江道)与开发大街交叉口南行100米,114.684026,38.034124,0311,住宅区,0,0,小区
B2094750D564A3FF4492,弘达明尚,槐安路与东二环交口东1000米路南,114.594054,38.022571,0311,住宅区,0,0,小区
B2094750D564A1F8449E,旭东花园,段高路与昆仑大街交口东北角,114.628773,37.969102,0311,住宅区,0,0,小区
B2094750D564A0FA499E,长江道壹号,开发区长江大道(裕华路东延线)第一排,114.647141,38.037276,0311,住宅区,1,1,小区
B2094750D564A0F4469C,IPC南村湾,南村镇,114.644394,38.0635,0311,住宅区,1,0,小区
B2094750D564A7FB4393,凡尔赛私邸,凡尔赛私邸位于石家庄高新技术开发区，紧邻石家庄城市轴线槐安路,114.609504,38.023315,0311,住宅区,0,0,小区
B2094750D564A5FF4592,雍雅锦江,开发区天山大街和学苑路交叉口的东北角,114.609715,38.014198,0311,住宅区,0,0,小区
B2094750D564A5F54493,紫睿天和,槐安东路与东二环交口东行1000米路北,114.59959,38.02585,0311,住宅区,0,0,小区
B2094750D564A5F8449E,新都汇,黄河大道与珠峰大街交叉口东行100米路北,114.602584,38.044754,0311,住宅区,0,0,小区
B2094656D364A1FF469D,四明花园,四明南街058,114.84772,38.02441,0311,住宅区,263,88,小区
B2094656D365A1FD419A,龙湾·帝景,,114.85768,38.01618,0311,住宅区,368,203,小区
B2094656D365A0F4479A,盛业花园,,114.85888,38.02503,0311,住宅区,59,10,小区
B2094656D365A4FC479E,天瑞嘉园,,114.85131,38.02568,0311,住宅区,6,1,小区
B2094656D364A2F44998,世纪花园(市府西路),,114.8464,38.03592,0311,住宅区,69,33,小区
B2094757DB68A2FA459C,广泰花园,广泰花园,114.8569686,38.024149,0311,住宅区,26,12,小区
B2094656D365A7FE479B,府东园,,114.84822,38.02289,0311,住宅区,15,5,小区
B2094656D364A2FD4993,中天小区,,114.83802,38.03137,0311,住宅区,25,12,小区
B2094656D364A1FC419E,福欣,,114.83094,38.02114,0311,住宅区,24,10,小区
B2094656D364A1FD479C,建行生活小区,,114.84275,38.02044,0311,住宅区,23,12,小区
B2094656D364A1FF479F,四明建鹏小区,,114.84774,38.02356,0311,住宅区,4,0,小区
B2094750D56AA6FC419F,大有容园,藁城市站南街与廉州路交口南行100米,114.85398,38.020526,0311,住宅区,10,2,小区
B2094753DA6EA2FE4498,雅筑2008,石炼生活二区附近,114.846954,38.016181,0311,住宅区,0,0,小区
B2094750D569AAFE4398,旭丰惬意空间,良村经济技术开发区扬子路6号,114.847543,38.021726,0311,住宅区,0,0,小区
B2094750D569AAF84398,三环明珠,其他区蒿城市岗邱路与石炼北路交口东南角,114.847073,38.021676,0311,住宅区,0,0,小区
B2094750D569AAF9499A,国大御温泉渡假小镇,近郊藁城市藁新路6号,114.778162,38.030741,0311,住宅区,3,2,小区
B2094750D56BA0FB469A,御汤墅国粹,307国道东三环东行六公里路北(石家庄藁城市藁新路8号),114.766874,38.035505,0311,住宅区,0,0,小区
B2094750D56BABFE419B,龙华苑,藁城市四明街与育才路交口南侧(原西刘村),114.848285,38.01444,0311,住宅区,0,0,小区
B2094656D365A6FD419C,府东小区,,114.84825,38.02233,0311,住宅区,20,3,小区
B2094656D364A2FF4693,校南第四安全小区,,114.8566,38.03188,0311,住宅区,45,17,小区
B2094656D364A1FD479A,丰园小区,通安街201,114.84288,38.01899,0311,住宅区,39,16,小区
B2094656D368A0FA489B,银山花园,鹿泉市向阳北大亍,114.31385,38.091297,0311,住宅区,363,146,小区
B2094656D368A0FB439F,小区(海山大街),,114.3285,38.08739,0311,住宅区,106,14,小区
B2094656D06CA3FD499E,西简良小区,石获南路与西二环北路交叉口,114.40858,38.06182,0311,住宅区,206,60,小区
B2094757D56FABFD459E,石家庄长兴大学生公寓,中国河北省石家庄市区,114.40935845,38.04856391,0311,住宅区,798,371,小区
B2094750D36FA2FC4599,奇石花园,新开路与向阳大街交叉口，东行200米,114.323265,38.09383,0311,住宅区,18,8,小区
B2094757D56EAAF54999,朗润园,中山西路,114.32380724,38.08858941,0311,住宅区,11,1,小区
B2094757D56FA1FD4798,水域南岸天马新庭院(北门),中国河北省石家庄市区,114.4098641,38.09309163,0311,住宅区,31,20,小区
B2094757D56FA1FB489F,馨香苑,中国河北省石家庄市区,114.39806668,38.08932237,0311,住宅区,37,22,小区
B2094757D56FA6F9489B,阳光小郡,中国河北省石家庄市区,114.40952148,38.06186225,0311,住宅区,107,48,小区
B2094757D56FA5FF4099,岳泰明珠,中国河北省石家庄市区,114.4004628,38.08512167,0311,住宅区,112,36,小区
B2094757D56FA0F5499F,康庄小区,中国河北省石家庄市区,114.3895969,38.07911675,0311,住宅区,79,37,小区
B2094757D56FA3FC409E,秀水·归墅,植物园路与石太高速交叉口南行100米(植物园南侧、秀水公园西门),114.3834689,38.08958,0311,住宅区,18,7,小区
B2094757D56FA1FF4492,瑞泰澜庭(东北门),中国河北省鹿泉市,114.37139242,38.071604,0311,住宅区,98,8,小区
B2094757D56FA2FF459D,鑫泽苑,建东街15,114.42053087,38.05832004,0311,住宅区,344,150,小区
B2094656D06CA1FF479D,南郭小区,中山西路与长兴街交叉口,114.40878,38.05203,0311,住宅区,61,38,小区
B2094656D06CA2FD4398,君苑小区,中山西路777路,114.41428,38.04875,0311,住宅区,229,119,小区
B2094757D56FA2F4479B,水域南岸天马新庭院,中国河北省石家庄市区,114.40926975,38.09310764,0311,住宅区,53,32,小区
B2094757D56FA5F8489E,四季凤凰城,植物园西侧800米,114.346149,38.09561,0311,住宅区,16,5,小区
B2094757D56FA4FE459D,林溪小镇,植物园北侧,114.3787028,38.11196018,0311,住宅区,15,6,小区
B2094750DA6BAAFD449E,西山别墅,,114.318962,38.08712,0311,住宅区,0,0,小区
B2094751DA64A3FD4393,朝阳小区,河北省鹿泉市,114.315865,38.088527,0311,住宅区,1,0,小区
B2094757D56FA3FB4693,孔寨小区,中国河北省石家庄市区,114.39819,38.059097,0311,住宅区,62,27,小区
B2094750D569A6FE4692,水印城,和平西路518号(植物园街与和平路交口),114.411964,38.078906,0311,住宅区,65,18,小区
B2094750D569AAFE449A,安联星朗,其他区鹿泉中山路西联合大学城,114.310935,38.082809,0311,住宅区,4,2,小区
B2094750D569AAFE4499,龙海南苑,鹿泉新华西路与海山大街交口西100米路北,114.3119,38.083795,0311,住宅区,3,0,小区
B2094757D56EAAF4489D,馨香苑(东门),中国河北省石家庄市区,114.39839084,38.08931559,0311,住宅区,0,0,小区
B209475DD768A1FD419F,君悦国际,和平路与西二环交口西行1千米路北,114.42046179,38.06998518,0311,住宅区,0,0,小区
B209475DD768A6F4469A,香橼墅,石家庄市植物园西行1000米,114.355488,38.102144,0311,住宅区,0,0,小区
B209475DD768ABFC4899,国源和天下,新华区和平路西延线与植物园街交叉口北行500米路西,114.40569924,38.08708066,0311,住宅区,1,1,小区
B2094753D26DA2FA429C,良兴美嘉城,桥西区新华路与建东街交口北行300米,114.41338233961,38.05418089788,0311,住宅区,0,0,小区
B2094750DB6EAAFD429F,西部峰景,新华路与向阳大街交叉口北行150米路西,114.316392,38.081576,0311,住宅区,3,2,小区
B2094753DA6FA2FB429D,南郭花园,长兴街18号,114.405141,38.052113,0311,住宅区,7,6,小区
B2094753DA6FA2FB459B,南简良小区,新华路与西二环交叉口,114.418874,38.055931,0311,住宅区,1,1,小区
B2094753DA6FA2FB499A,南郭新城,新华路车管所东行100米,114.393959,38.067951,0311,住宅区,0,0,小区
B2094752D56CABF9499D,幸福城,石家庄市桥西区车管一所对面,114.397159,38.063534,0311,住宅区,6,4,小区
B2094752D56CABF54492,太行轩圃,槐安路山前大道南五峰山下,114.307723,38.089479,0311,住宅区,0,0,小区
B2094750D569A6FE479D,秀水名邸,植物园路与石太高速交叉口南行100米,114.387159,38.089445,0311,住宅区,0,0,小区
B2094750D569AAFC429B,龙泉花园(三期),鹿泉槐安路与获铜路交口南500米,114.311394,38.08366,0311,住宅区,0,0,小区
B2094750D569AAFC4299,大湖之翼,其它区蟠龙湖旅游区南岸坝口前行6千米,114.310692,38.082447,0311,住宅区,0,0,小区
B2094750D56BA7F54898,天铭怡港,鹿泉市石家庄理工职业学院东门西行50米(25路终点站对面),114.331326,38.087148,0311,住宅区,0,0,小区
B2094750D564A7F4439C,福麟苑,鹿泉市北斗路与翠屏大街交叉口北行200米路西,114.306564,38.089006,0311,住宅区,0,0,小区
B2094750D564A6FD499E,百岛绿城,植物园路与石环北路交叉口东南侧,114.389348,38.090391,0311,住宅区,19,9,小区
B2094750D564A5FF4893,华普城,桥西新华路车管所西行300米路南,114.408531,38.05708,0311,住宅区,1,0,小区
B2094750D564ABF94493,棕榈湾,鹿泉市新华路与西三环交汇处往西500米路南,114.360741,38.07896,0311,住宅区,3,2,小区
B2094757D56EAAF94598,园丁小区(鹿泉市地址矿产局居民小区西北),中国河北省鹿泉市,114.31291965,38.09699165,0311,住宅区,13,9,小区
B2094757D56FA7F4439B,园丁小区(南门)(鹿泉市地址矿产局居民小区西北),中国河北省鹿泉市,114.31293783,38.0968297,0311,住宅区,0,0,小区
B2094757D56FABFD4398,鹿泉市地质矿产局居民小区(北门),中国河北省鹿泉市,114.31305718,38.09654948,0311,住宅区,3,2,小区
B2094750D569ABFF439F,良兴嘉园,新华路与建东街交叉口北行200米,114.415569,38.055255,0311,住宅区,0,0,小区
B2094750D569ABFF449F,上城水岸,杜北乡上京村毗卢寺对过,114.418831,38.061608,0311,住宅区,0,0,小区
B2094750D569ABF5459A,奥克兰风情小镇,槐安路西行至山前大道北行3公里,114.310881,38.083726,0311,住宅区,3,3,小区
B2094750D569AAFC449B,帝华南苑,其他区鹿泉新华路与海山大街交口西100米路北,114.311096,38.082945,0311,住宅区,0,1,小区
B2094750D569AAFC4593,西环青年汇,其它区域石家庄西三环与新华路西沿线交口西北处,114.408016,38.058099,0311,住宅区,0,0,小区
B2094750D569AAFE439E,名仕苑,其他区鹿泉北斗路中段建行对面,114.311849,38.083919,0311,住宅区,0,0,小区
B2094750D569AAF8409B,弗莱明戈,鹿泉槐安西路与山前旅游大道交汇处北行200米,114.310456,38.083848,0311,住宅区,0,0,小区
B2094750D569AAF94892,碧水阳光,新华区植物园路与北二环西沿线交叉口处的大马村,114.399858,38.079368,0311,住宅区,0,0,小区
B2094750D569AAFB429E,神奇庭院,新华路与西三环交汇处,114.381065,38.068501,0311,住宅区,0,0,小区
B2094750D56AA6FA4799,景祥苑,桥西区新华西路车管所东侧,114.402759,38.059775,0311,住宅区,0,0,小区
B2094750D56BA2FB459F,嘉宇枫尚,和平路与植物园路交叉口北行800米路北大马村,114.40557,38.088499,0311,住宅区,0,0,小区
B2094750D56BA5FF499A,良城逸园,新华西路与长兴街交口北行300米路西,114.407845,38.058837,0311,住宅区,4,2,小区
B2094750D564A6FB4899,竹境,石获南路与长兴街交口西南角,114.408317,38.057013,0311,住宅区,1,1,小区
B2094750DB6EAAFD4199,石桥润泽园,市车管一所斜对面石获南路路北,114.398575,38.062554,0311,住宅区,3,2,小区
B2094753DA6EA3F5449B,城东小区,鹿泉市海山大街与镇宁路交叉口,114.31577,38.087689,0311,住宅区,1,0,小区
B2094753DA6EA2FC4592,奥斯卡纳,石获北路与西三环交叉口,114.375787,38.102245,0311,住宅区,0,0,小区
B2094753DA6EA2FC489D,水玲珑,庄院路259号,114.322743,38.082318,0311,住宅区,0,0,小区
B2094753DA6EA2FD4392,南简良东区,建东街7号,114.414765,38.060763,0311,住宅区,0,0,小区
B2094753DA6EA2FE439A,康达花园,康庄旧村,114.387674,38.080494,0311,住宅区,0,0,小区
B2094753DA6EA2FE469C,康馨花苑,和平西路康庄村北,114.387116,38.093194,0311,住宅区,4,3,小区
B2094753DA6EA2F84098,岳村新村,植物园南侧,114.325147,38.093988,0311,住宅区,5,2,小区
B2094753DA6EA2F84892,龙海花园,海山大街与平路交叉口,114.325018,38.086355,0311,住宅区,1,1,小区
B2094753DA6EA2F94493,银泉花园,鹿泉市原动物园南行1000米,114.412093,38.042295,0311,住宅区,0,0,小区
B2094753DA6EA2FA4593,月容和庄,植物园西侧,114.375787,38.102043,0311,住宅区,1,0,小区
B2094753DA6EA2F4429B,欧特花园,和平西路与西外环交叉口,114.3857,38.075342,0311,住宅区,0,0,小区
B2094753DA6EA1FE4298,原乡,石家庄植物园南侧,114.382643,38.09723,0311,住宅区,0,0,小区
B2094753DA6EA1FE449A,岳村花园,植物园路岳村,114.39394,38.097787,0311,住宅区,4,0,小区
B2094753DA6EA1FE4493,华西新村,西二环与新华路交口,114.413252,38.047077,0311,住宅区,0,0,小区
B2094753DA69A7FC4599,水域南岸,和平西路第四空军学院附近,114.398704,38.095356,0311,住宅区,0,0,小区
B2094757D56FA1FD489D,凌透花园(西门),中国河北省石家庄市区,114.59957275,38.07698676,0311,住宅区,3,0,小区
B2094757D56FA5FD499D,凌透花园,中国河北省石家庄市区,114.600102,38.07722792,0311,住宅区,58,23,小区
B2094751DB6FA3FE4893,啤酒花园(体育场店),长安区裕彤体育场,114.58622,38.07054,0311,住宅区,1,0,小区
B2094656D365A3FE449F,东方怡园,西兆通,114.60796,38.074837,0311,住宅区,4,0,小区
B209475DD768A4FD419D,紫林湾,石津路和石兆街交叉口的东北角,114.601135,38.060662,0311,住宅区,0,0,小区
B209475DD768ABFE4093,长瑞上城,长安区和平路与东二环交口东行1500米路南,114.598045,38.053228,0311,住宅区,0,0,小区
B2094750D564A3FD489E,香水湾,正定新区滹沱河南岸西兆通镇石丰路与石兆街交叉口西北角,114.613366,38.075832,0311,住宅区,19,10,小区
B2094750D564A3FF4892,晨馨花园,藁城南董镇,114.774513,38.102684,0311,住宅区,0,0,小区
B2094753DA6EA2FF4193,桃园名居,南村镇侯帐村,114.664843,38.09061,0311,住宅区,0,0,小区
B2094753DA6EA2FF4792,店上翠城,西兆通镇店上村,114.614503,38.092282,0311,住宅区,1,0,小区
B2094753DA6EA2F8489A,外贸食品宿舍,和平路555号,114.600953,38.055526,0311,住宅区,0,0,小区
B2094752D56CA6FB4793,众和嘉苑,和平路与东二环交叉口东行800米路南,114.597788,38.053059,0311,住宅区,0,0,小区
B2094752D56CA4F84799,紫苑二期,石家庄开发区学院路以东宋营镇韩通村,114.632034,38.016993,0311,住宅区,0,0,小区
B2094752D56CA4F9479D,石家庄主语城,开发区太行大街与学苑路交口西南角,114.63933,38.013409,0311,住宅区,2,1,小区
B2094752D56CA4FB4998,安联生态城,长安区东二环与北二环交汇处东侧,114.582939,38.066744,0311,住宅区,0,0,小区
B2094750D569A0F8469C,怡景苑,滹沱河南岸西兆通镇,114.598045,38.074987,0311,住宅区,0,0,小区
B2094750D56BA0F9499E,枫林小镇,和平路与石兆街交口北行500米路西,114.598929,38.061811,0311,住宅区,0,0,小区
B2094750D56BA7F5439C,新南家园,太行大街与和平路交叉口北行800米路东,114.638804,38.047084,0311,住宅区,2,2,小区
B2094750D56BA6FE479F,天山熙湖小区,昆仑大街与湘江道交口东南角,114.620622,38.032391,0311,住宅区,2,2,小区
B2094750D56BA4F84293,东城国际商务中心,东开发区天山大街与黄河大道交汇处西南角,114.607186,38.043833,0311,住宅区,2,1,小区
B2094750D564A1F9409F,河北大厦,天山大街与黄河大道交汇处沿黄河大道东行100米路北,114.610748,38.045725,0311,住宅区,0,0,小区
B2094750D564A1F54393,馨悦小镇,长安区东北二环交叉口紧邻二环,114.582596,38.06742,0311,住宅区,0,0,小区
B2094750D564A0FA439A,国风,长安区和平路与东二环交口东行1500米路北,114.606683,38.055303,0311,住宅区,0,0,小区
B2094750D564A0FB459A,日中天创新科技园,天山大街与建华东路交口东南角,114.608688,38.050795,0311,住宅区,0,0,小区
B2094656D369A6FB419E,联邦名都,裕华西路166,114.48132,38.03363,0311,住宅区,1018,412,小区
B2094656D364ABFD459F,东岗怡园(建设南大街),槐安东路96,114.51494,38.02137,0311,住宅区,1276,539,小区
B2094656D06CA2FB499B,尹泰花园,红旗大街与南二环交叉口南行二站地,114.46607,37.99098,0311,住宅区,1269,595,小区
B2094656D365A2F9469C,众美·凤凰城,长安区和平路和广安大街交叉口北侧,114.549997,37.998983,0311,住宅区,2899,1355,小区
B2094656D364A4FA419A,春江花月(新石中路),石家庄市桥西区新石中路166号,114.46872813607216,38.01329858542535,0311,住宅区,2593,980,小区
B2094656D06CA3F8489D,盛世天骄,石家庄胜利北大街和光华路交汇处,114.45971,38.04882,0311,住宅区,2313,1080,小区
B2094656D365A7FA409B,世纪花园(东岗路),东岗路75,114.53995,38.01592,0311,住宅区,1230,653,小区
B2094656D06CA3F84593,绿家小区,建通街与南二环交叉口南行200米,114.50311,37.993729,0311,住宅区,345,150,小区
B2094757D56EAAF54292,开元先天下,育才街58号,114.52642443,38.04110379,0311,住宅区,172,60,小区
B2094656D369A7FE4492,华夏家园,桥东区东风路,114.49747,38.02315,0311,住宅区,649,283,小区
B2094656D06CA3FD4799,中央悦城,中山路与大经街交叉口西行100米路南,114.5274,38.03003,0311,住宅区,420,190,小区
B2094656D365ABF84292,金裕花园,石家庄桥西区南长街,114.48318,38.03732,0311,住宅区,273,128,小区
B2094757D56FA1F4419A,河北医大二院,中国河北省石家庄市区中华北大街,114.47804091,38.05879829,0311,住宅区,254,58,小区
B2094656D365A4F44692,富强电力小区(富强大街),富强大街149号,114.52369,38.01943,0311,住宅区,187,53,小区
B2094656D365ABF8429E,金正缔景城,石家庄市桥西区工农路255号,114.4741946938658,38.032977394306,0311,住宅区,4274,1477,小区
B2094656D368AAFA479B,万信城市花园,石家庄北城路35号,114.4584,38.07356,0311,住宅区,951,400,小区
B2094656D365A2FF4293,名门华都,长安区和平路和广安大街交叉口北侧,114.5221,38.05439,0311,住宅区,664,364,小区
B2094656D36AA5F4439E,博雅庄园,光华路9号,114.50729,38.05915,0311,住宅区,824,253,小区
B2094656D06CA3FE4398,留营华苑,开泰街20号,114.43232,38.05715,0311,住宅区,964,378,小区
B2094757D56FA5FD499B,汇景家园·棉二生活区,谈南路2,114.51922987,38.04632894,0311,住宅区,635,213,小区
B2094656D365A4FA409E,自由港公寓,和平东路20号,114.49837,38.05344,0311,住宅区,483,176,小区
B2094757D069AAFA4799,一茶一座(先天下店),石家庄中山东路326号北国先天下购物广场三楼,114.52704161,38.042135703,0311,住宅区,114,48,小区
B2094656D365A4FA429F,省直玉成小区,城角街726,114.44375,38.01361,0311,住宅区,556,240,小区
B2094656D364A4FF4393,河北省委宿舍(师范街),师范街47,114.46693,38.03658,0311,住宅区,352,142,小区
B2094656D364ABF54799,君晓家园,槐安路二环交叉口往西(仓安综合市场对面),114.43072,38.02478,0311,住宅区,843,299,小区
B2094656D369A1FF4692,西里小区(裕华西路),裕华西路118,114.45563,38.0343,0311,住宅区,764,320,小区
B2094656D365ABF84993,碧水青园,长安区和平路和广安大街交叉口北侧,114.51727,38.01521,0311,住宅区,506,273,小区
B2094757D168A5F8459E,燕港新村,河北省石家庄市育才街328号,114.52634806,38.013122143,0311,住宅区,744,392,小区
B2094656D06CA1FE499E,青园小区,富强大街150号,114.51812,38.01666,0311,住宅区,848,416,小区
B2094656D364A4FD439E,中国电子科技集团公司第五十四研究所生活区(中山西路),中山西路491号,114.44764,38.04282,0311,住宅区,953,348,小区
B2094656D364AAFD4792,北苑别墅(变电街),变电街16,114.44076,38.06927,0311,住宅区,1248,642,小区
B2094656D365A5F44892,海天·阳光园,翟营大街458,114.55519,37.99703,0311,住宅区,582,183,小区
B2094656D365A4F4449F,顺美华庭(城角街),桥西区槐安西路与城角街交叉口,114.44322,38.02316,0311,住宅区,1141,538,小区
B2094757D16EA1FA4699,万隆国际,裕华东路和育才街交汇处西南,114.525767764,38.0349287369,0311,住宅区,513,257,小区
B2094656D368A4FE459E,御景园,光华路7号,114.50457,38.06001,0311,住宅区,441,197,小区
B2094656D36AA3F54193,西焦城市花园,新华路591,114.45429,38.04895,0311,住宅区,472,201,小区
B2094656D365AAF44692,联盟小区,联盟路与友谊大街交叉口,114.44958,38.07564,0311,住宅区,491,229,小区
B2094656D365A0F4439F,棉七生活区,桥东裕华路,114.49801,38.03422,0311,住宅区,243,57,小区
B2094656D06CA2F9499A,滨河新城,滨河街8号！,114.46977,37.99967,0311,住宅区,231,64,小区
B2094656D06CA2F44392,旭城花园,南二环与滨河街交叉口,114.46907,38.00331,0311,住宅区,337,103,小区
B2094656D368ABF5409D,中华绿园,红军大街69,114.47433,38.06695,0311,住宅区,432,151,小区
B2094656D365A0FE4899,中国电子科技集团公司第五十四研究所生活区(侧门),,114.44415,38.04864,0311,住宅区,339,180,小区
B2094656D365A0F54193,河北省公安厅(西)生活区,友谊北大街48,114.45105,38.04447,0311,住宅区,403,71,小区
B2094656D06CA3F9419D,财富商业中心,石家庄广安大街24号,114.52158,38.05146,0311,住宅区,68,15,小区
B2094656D364A4F94492,十三所生活区(新合街),新合街106,114.45574,38.05303,0311,住宅区,98,28,小区
B2094656D365A5FA429F,泰华园东区,泰华街与朝阳路交叉口,114.46037,38.06873,0311,住宅区,427,198,小区
B2094656D06CA3FF419E,碧水蓝湾,西三环与南二环西延线交叉口,114.4359,38.00626,0311,住宅区,124,42,小区
B2094656D06CA3F94792,开泰小区,保龙仓北行300米,114.42553,38.06065,0311,住宅区,465,311,小区
B2094656D06CA3F94798,君苑花园,,114.41841,38.0478,0311,住宅区,434,197,小区
B2094656D36BABFD409D,核四院生活小区(兴苑街),兴苑街66,114.53633,38.02387,0311,住宅区,184,86,小区
B2094656D06CA3F9409D,阳光新城,建华大街南头交南二环外,114.55248,37.9853,0311,住宅区,112,57,小区
B2094656D365A5FE4099,滨河小区颐宁苑(滨河街),新石中路168,114.46466,38.01232,0311,住宅区,150,41,小区
B2094656D365A5FF439C,北苑小区(变电街),变电街19,114.44126,38.0696,0311,住宅区,130,55,小区
B2094656D364ABFE429D,平安生活小区南区,建胜路平安南大街交口,114.5064,38.01754,0311,住宅区,177,62,小区
B2094656D365A5FD4593,方北新村(体育南大街),,114.5337,38.03361,0311,住宅区,442,159,小区
B2094656D364ABF9489E,旭景琴园(建通街),建通街16号,114.50525,38.0107,0311,住宅区,176,63,小区
B2094656D06CA3FF469B,风尚水郡,石家庄胜利北大街和光华路交汇处,114.54835,38.0014,0311,住宅区,132,52,小区
B2094757D56FA4FD429C,北杜花园(西门),中国河北省石家庄市区时光街,114.42862386,38.02786268,0311,住宅区,180,86,小区
B2094656D365A1F44993,滨湖小区(滨华路),滨华路9,114.46641,38.06932,0311,住宅区,167,65,小区
B2094656D365A4F4479D,北苑别墅(西门),西二环北路299,114.43767,38.06964,0311,住宅区,101,37,小区
B2094656D365A4F4499E,合作小区北区(国泰街),,114.4398,38.06018,0311,住宅区,102,20,小区
B2094656D365ABFC449C,盛邦华庭梅林园,维明街与新石南路交叉口北行50米,114.46926,38.00843,0311,住宅区,175,67,小区
B2094757D56FABF4459E,泊爱家园,石家庄胜利北大街和光华路交汇处,114.4381906,38.03161278,0311,住宅区,78,18,小区
B2094656D368AAF8479B,滨湖新村(泰华街),泰华街水上公园东门,114.46475,38.07455,0311,住宅区,290,131,小区
B2094656D365A5FB419F,华兴小区(东岗路),东岗路42,114.53761,38.01542,0311,住宅区,493,161,小区
B2094656D365ABF84392,棉一小区,建设北大街113,114.5139,38.05181,0311,住宅区,142,37,小区
B2094656D365A1F8479E,嘉实蓝岸,长安区和平路和广安大街交叉口北侧,114.54174,38.0331,0311,住宅区,382,141,小区
B2094656D368A5FB479E,卓达院士专家园,,114.4327,38.01682,0311,住宅区,274,74,小区
